DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,16-00,11.6,103,0.92,1903.89796049263,0,1,69,78,,,,,,,,
,17-00,11.6,100,0.92,1848.44462183751,0,1,69,78,,,,,,,,
,18-00,11.7,99,0.92,1845.73569437447,0,1,69,78,,,,,,,,
,19-00,11.7,60,0.92,1118.62769356028,0,1,66,90,,,,,,,,
,20-00,11.8,57,0.92,1071.77918331716,0,1,66,90,,,,,,,,
,21-00,11.8,48,0.92,902.550891214451,0,1,66,90,,,,,,,,
,22-00,11.8,45,0.92,846.141460513548,0,1,67,88,,,,,,,,
,23-00,11.8,45,0.92,846.141460513548,0,1,67,88,,,,,,,,
,24-00,11.8,45,0.92,846.141460513548,0,1,67,88,,,,,,,,
11/11/2021,01-00,11.6,69,0.93,1289.29012373166,0,1,73,72,,,,,,,,
,02-00,11.6,69,0.93,1289.29012373166,0,1,73,72,,,,,,,,
,03-00,11.6,69,0.93,1289.29012373166,0,1,73,72,,,,,,,,
,04-00,11.5,71,0.93,1315.22412047339,0,1,80,44,,,,,,,,
,05-00,11.4,75,0.93,1377.24019963839,0,1,80,44,,,,,,,,
,06-00,11.6,81,0.93,1513.5144930763,0,1,80,44,,,,,,,,
,07-00,11.6,89,0.93,1662.99740597272,0,1,83,38,,,,,,,,
,08-00,11.6,105,0.93,1961.96323176557,0,1,83,38,,,,,,,,
,09-00,11.6,105,0.93,1961.96323176557,0,1,83,38,,,,,,,,
,10-00,11.5,107,0.93,1982.09832240356,0,1,81,45,,,,,,,,
,11-00,11.5,105,0.93,1945.04975562966,0,1,81,45,,,,,,,,
,12-00,11.5,105,0.93,1945.04975562966,0,1,81,45,,,,,,,,
,13-00,11.5,105,0.93,1945.04975562966,0,1,76,72,,,,,,,,
,14-00,11.5,105,0.93,1945.04975562966,0,1,76,72,,,,,,,,
,15-00,11.6,105,0.93,1961.96323176557,0,1,76,72,,,,,,,,
,16-00,11.6,105,0.93,1961.96323176557,0,1,77,62,,,,,,,,
,17-00,11.7,94,0.93,1771.56581469275,0,1,77,62,,,,,,,,
,18-00,11.7,100,0.93,1884.6444837157,0,1,77,62,,,,,,,,
,19-00,11.7,60,0.93,1130.78669022942,0,1,69,83,,,,,,,,
,20-00,11.7,57,0.93,1074.24735571795,0,1,69,83,,,,,,,,
,21-00,11.7,48,0.93,904.629352183534,0,1,69,83,,,,,,,,
,22-00,11.7,45,0.93,848.090017672063,0,1,74,79,,,,,,,,
,23-00,11.7,45,0.93,848.090017672063,0,1,74,79,,,,,,,,
,24-00,11.7,45,0.93,848.090017672063,0,1,74,79,,,,,,,,
11/12/2021,01-00,11.6,87,0.93,1625.62667774862,0,1,77,71,,,,,,,,
,02-00,11.6,87,0.93,1625.62667774862,0,1,77,71,,,,,,,,
,03-00,11.6,87,0.93,1625.62667774862,0,1,77,71,,,,,,,,
,04-00,11.5,87,0.93,1611.61265466458,0,1,85,58,,,,,,,,
,05-00,11.5,87,0.93,1611.61265466458,0,1,85,58,,,,,,,,
,06-00,11.6,89,0.93,1662.99740597272,0,1,85,58,,,,,,,,
,07-00,11.6,105,0.93,1961.96323176557,0,1,86,51,,,,,,,,
,08-00,11.3,108,0.93,1965.82916916806,0,1,86,51,,,,,,,,
,09-00,11.4,108,0.93,1983.22588747929,0,1,86,51,,,,,,,,
,10-00,11.4,107,0.93,1964.86268481744,0,1,82,63,,,,,,,,
,11-00,11.4,109,0.93,2001.58909014113,0,1,82,63,,,,,,,,
,12-00,11.5,107,0.93,1982.09832240356,0,1,82,63,,,,,,,,
,13-00,11.5,106,0.93,1963.57403901661,0,1,80,73,,,,,,,,
,14-00,11.5,102,0.93,1889.47690546881,0,1,80,73,,,,,,,,
,15-00,11.5,98,0.93,1815.37977192102,0,1,80,73,,,,,,,,
,16-00,11.6,94,0.93,1756.42422653299,0,1,78,85,,,,,,,,
,17-00,11.6,91,0.93,1700.36813419683,0,1,78,85,,,,,,,,
,18-00,11.7,95,0.93,1790.41225952991,0,1,78,85,,,,,,,,
,19-00,11.7,61,0.93,1149.63313506657,0,1,75,73,,,,,,,,
,20-00,11.7,60,0.93,1130.78669022942,0,1,75,73,,,,,,,,
,21-00,11.7,56,0.93,1055.40091088079,0,1,75,73,,,,,,,,
,22-00,11.8,48,0.93,912.361226988521,0,1,76,90,,,,,,,,
,23-00,11.8,46,0.93,874.346175864,0,1,76,90,,,,,,,,
,24-00,11.8,45,0.93,855.338650301739,0,1,76,90,,,,,,,,
11/13/2021,01-00,11.6,74,0.89,1323.24524776324,0,1,79,85,,,,,,,,
,02-00,11.6,74,0.89,1323.24524776324,0,1,79,85,,,,,,,,
,03-00,11.6,74,0.89,1323.24524776324,0,1,79,85,,,,,,,,
,04-00,11.6,74,0.89,1323.24524776324,0,1,84,65,,,,,,,,
,05-00,11.6,80,0.89,1430.53540298729,0,1,84,65,,,,,,,,
,06-00,11.4,86,0.89,1511.31132444907,0,1,84,65,,,,,,,,
,07-00,11.5,90,0.89,1595.47860139207,0,1,85,62,,,,,,,,
,08-00,11.6,90,0.89,1609.3523283607,0,1,85,62,,,,,,,,
,09-00,11.6,93,0.89,1662.99740597272,0,1,85,62,,,,,,,,
,10-00,11.5,104,0.89,1843.66416160862,0,1,84,68,1,,,,,,,
,11-00,11.5,109,0.89,1932.30186168595,0,1,84,68,1,,,,,,,
,12-00,11.6,38,0.89,679.504316418961,0,1,84,68,,,,,,,,
,13-00,11.8,98,0.89,1782.61976294666,0,1,81,81,,,,,,,,
,14-00,11.8,88,0.89,1600.71978713577,0,1,81,81,,,,,,,,
,15-00,11.7,82,0.89,1478.93929485561,0,1,81,81,,,,,,,,
,16-00,11.7,84,0.89,1515.01098497404,0,1,79,88,,,,,,,,
,17-00,11.7,76,0.89,1370.72422450032,0,1,79,88,,,,,,,,
,18-00,11.8,79,0.89,1437.00980890598,0,1,79,88,,,,,,,,
,19-00,11.7,62,0.89,1118.22239367131,0,1,76,86,,,,,,,,
,20-00,11.7,62,0.89,1118.22239367131,0,1,76,86,,,,,,,,
,21-00,11.7,52,0.89,937.863943079165,0,1,76,86,,,,,,,,
,22-00,11.8,51,0.89,927.689876635506,0,1,78,82,,,,,,,,
,23-00,11.8,46,0.89,836.739888730064,0,1,78,82,,,,,,,,
,24-00,11.8,44,0.89,800.359893567887,0,1,78,82,,,,,,,,
11/14/2021,01-00,11.7,57,0.94,1085.79840255362,1,1,79,91,,,,,,,,
,02-00,11.7,57,0.94,1085.79840255362,1,1,79,91,,,,,,,,
